summary_group	analysis_profile	pathway_collection	collection_order	collection_role	pathway_id	pathway_name	hierarchy	hierarchy_depth	level_1	level_2	pathway_scope	schema_version	summary_group_type	broad_cell_type	sex	apoe_group	analysis_method	deg_tier	query_mode	structural_contrasts	available_contrasts	testable_records	positive_records	negative_records	locally_significant_records	globally_significant_records	median_effect	minimum_effect	maximum_effect	significant_secondary_groups	signal_confined_to_one_secondary_group	gene_union	gene_union_count	recurrent_genes	recurrent_gene_count
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Nucleotide metabolism	Nucleotide metabolism	Metabolism > Nucleotide metabolism	2	Metabolism	Nucleotide metabolism	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	OXPHOS	OXPHOS	OXPHOS	1	OXPHOS	NA	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	OXPHOS assembly factors	OXPHOS assembly factors	OXPHOS > OXPHOS assembly factors	2	OXPHOS	OXPHOS assembly factors	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	OXPHOS subunits	OXPHOS subunits	OXPHOS > OXPHOS subunits	2	OXPHOS	OXPHOS subunits	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Organelle contact sites	Organelle contact sites	Mitochondrial dynamics and surveillance > Organelle contact sites	2	Mitochondrial dynamics and surveillance	Organelle contact sites	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Protein homeostasis	Protein homeostasis	Protein import, sorting and homeostasis > Protein homeostasis	2	Protein import, sorting and homeostasis	Protein homeostasis	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Protein import and sorting	Protein import and sorting	Protein import, sorting and homeostasis > Protein import and sorting	2	Protein import, sorting and homeostasis	Protein import and sorting	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Protein import, sorting and homeostasis	Protein import, sorting and homeostasis	Protein import, sorting and homeostasis	1	Protein import, sorting and homeostasis	NA	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Respirasome assembly	Respirasome assembly	OXPHOS > Respirasome assembly	2	OXPHOS	Respirasome assembly	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	SLC25A family	SLC25A family	Small molecule transport > SLC25A family	2	Small molecule transport	SLC25A family	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Sideroflexins	Sideroflexins	Small molecule transport > Sideroflexins	2	Small molecule transport	Sideroflexins	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Signaling	Signaling	Signaling	1	Signaling	NA	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Small molecule transport	Small molecule transport	Small molecule transport	1	Small molecule transport	NA	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Sulfur metabolism	Sulfur metabolism	Metabolism > Sulfur metabolism	2	Metabolism	Sulfur metabolism	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Trafficking	Trafficking	Mitochondrial dynamics and surveillance > Trafficking	2	Mitochondrial dynamics and surveillance	Trafficking	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Translation	Translation	Mitochondrial central dogma > Translation	2	Mitochondrial central dogma	Translation	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	Vitamin metabolism	Vitamin metabolism	Metabolism > Vitamin metabolism	2	Metabolism	Vitamin metabolism	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	cAMP-PKA signaling	cAMP-PKA signaling	Signaling > cAMP-PKA signaling	2	Signaling	cAMP-PKA signaling	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	mtDNA maintenance	mtDNA maintenance	Mitochondrial central dogma > mtDNA maintenance	2	Mitochondrial central dogma	mtDNA maintenance	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_broad_46	2	primary_expanded	mtRNA metabolism	mtRNA metabolism	Mitochondrial central dogma > mtRNA metabolism	2	Mitochondrial central dogma	mtRNA metabolism	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	ABC transporters	ABC transporters	Small molecule transport > ABC transporters	2	Small molecule transport	ABC transporters	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Amidoxime reducing complex	Amidoxime reducing complex	Metabolism > Detoxification > Amidoxime reducing complex	3	Metabolism	Detoxification	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Amino acid metabolism	Amino acid metabolism	Metabolism > Amino acid metabolism	2	Metabolism	Amino acid metabolism	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Apoptosis	Apoptosis	Mitochondrial dynamics and surveillance > Apoptosis	2	Mitochondrial dynamics and surveillance	Apoptosis	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Autophagy	Autophagy	Mitochondrial dynamics and surveillance > Autophagy	2	Mitochondrial dynamics and surveillance	Autophagy	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Biotin utilizing proteins	Biotin utilizing proteins	Metabolism > Vitamin metabolism > Biotin utilizing proteins	3	Metabolism	Vitamin metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Branched-chain amino acid dehydrogenase complex	Branched-chain amino acid dehydrogenase complex	Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	3	Metabolism	Amino acid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Branched-chain amino acid metabolism	Branched-chain amino acid metabolism	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism	3	Metabolism	Amino acid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CI assembly factors	CI assembly factors	OXPHOS > Complex I > CI assembly factors	3	OXPHOS	Complex I	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CI subunits	CI subunits	OXPHOS > Complex I > CI subunits	3	OXPHOS	Complex I	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CII assembly factors	CII assembly factors	OXPHOS > Complex II > CII assembly factors	3	OXPHOS	Complex II	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CII subunits	CII subunits	OXPHOS > Complex II > CII subunits	3	OXPHOS	Complex II	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CIII assembly factors	CIII assembly factors	OXPHOS > Complex III > CIII assembly factors	3	OXPHOS	Complex III	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CIII subunits	CIII subunits	OXPHOS > Complex III > CIII subunits	3	OXPHOS	Complex III	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CIV assembly factors	CIV assembly factors	OXPHOS > Complex IV > CIV assembly factors	3	OXPHOS	Complex IV	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CIV subunits	CIV subunits	OXPHOS > Complex IV > CIV subunits	3	OXPHOS	Complex IV	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CV assembly factors	CV assembly factors	OXPHOS > Complex V > CV assembly factors	3	OXPHOS	Complex V	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	CV subunits	CV subunits	OXPHOS > Complex V > CV subunits	3	OXPHOS	Complex V	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Calcium cycle	Calcium cycle	Signaling > Calcium homeostasis > Calcium cycle	3	Signaling	Calcium homeostasis	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Calcium homeostasis	Calcium homeostasis	Signaling > Calcium homeostasis	2	Signaling	Calcium homeostasis	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Calcium uniporter	Calcium uniporter	Small molecule transport > Calcium uniporter	2	Small molecule transport	Calcium uniporter	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Carbohydrate metabolism	Carbohydrate metabolism	Metabolism > Carbohydrate metabolism	2	Metabolism	Carbohydrate metabolism	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Cardiolipin synthesis	Cardiolipin synthesis	Metabolism > Lipid metabolism > Cardiolipin synthesis	3	Metabolism	Lipid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Carnitine shuttle	Carnitine shuttle	Metabolism > Metals and cofactors > Carnitine shuttle	3	Metabolism	Metals and cofactors	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Carnitine synthesis and transport	Carnitine synthesis and transport	Metabolism > Metals and cofactors > Carnitine synthesis and transport	3	Metabolism	Metals and cofactors	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Catechol metabolism	Catechol metabolism	Metabolism > Amino acid metabolism > Catechol metabolism	3	Metabolism	Amino acid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Chaperones	Chaperones	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	3	Protein import, sorting and homeostasis	Protein homeostasis	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Cholesterol, bile acid, steroid synthesis	Cholesterol, bile acid, steroid synthesis	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	3	Metabolism	Lipid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Cholesterol-associated	Cholesterol-associated	Metabolism > Lipid metabolism > Cholesterol-associated	3	Metabolism	Lipid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Choline and betaine metabolism	Choline and betaine metabolism	Metabolism > Vitamin metabolism > Choline and betaine metabolism	3	Metabolism	Vitamin metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Coenzyme A metabolism	Coenzyme A metabolism	Metabolism > Metals and cofactors > Coenzyme A metabolism	3	Metabolism	Metals and cofactors	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Coenzyme Q metabolism	Coenzyme Q metabolism	Metabolism > Metals and cofactors > Coenzyme Q metabolism	3	Metabolism	Metals and cofactors	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Complex I	Complex I	OXPHOS > Complex I	2	OXPHOS	Complex I	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Complex II	Complex II	OXPHOS > Complex II	2	OXPHOS	Complex II	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Complex III	Complex III	OXPHOS > Complex III	2	OXPHOS	Complex III	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Complex IV	Complex IV	OXPHOS > Complex IV	2	OXPHOS	Complex IV	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Complex V	Complex V	OXPHOS > Complex V	2	OXPHOS	Complex V	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Copper metabolism	Copper metabolism	Metabolism > Metals and cofactors > Copper metabolism	3	Metabolism	Metals and cofactors	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Creatine metabolism	Creatine metabolism	Metabolism > Nucleotide metabolism > Creatine metabolism	3	Metabolism	Nucleotide metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Cristae formation	Cristae formation	Mitochondrial dynamics and surveillance > Cristae formation	2	Mitochondrial dynamics and surveillance	Cristae formation	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Cytochrome C	Cytochrome C	OXPHOS > Cytochrome C	2	OXPHOS	Cytochrome C	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Cytochromes	Cytochromes	Metabolism > Electron carriers > Cytochromes	3	Metabolism	Electron carriers	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Detoxification	Detoxification	Metabolism > Detoxification	2	Metabolism	Detoxification	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	EF hand proteins	EF hand proteins	Signaling > Calcium homeostasis > EF hand proteins	3	Signaling	Calcium homeostasis	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Eicosanoid metabolism	Eicosanoid metabolism	Metabolism > Lipid metabolism > Eicosanoid metabolism	3	Metabolism	Lipid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	0	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Electron carriers	Electron carriers	Metabolism > Electron carriers	2	Metabolism	Electron carriers	broad_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
Male::e2	thresholded_ora	mitocarta_complete_149	3	supplemental_complete	Fatty acid oxidation	Fatty acid oxidation	Metabolism > Lipid metabolism > Fatty acid oxidation	3	Metabolism	Lipid metabolism	detailed_program	broad_deg_pathway_sex_apoe_summary_v1	sex_apoe	NA	Male	e2	ORA	relaxed	AD_any_mito	7	6	1	NA	NA	0	0	NA	NA	NA	0	FALSE		0		0
